"Chleb siemię lniane - Tesco";"227";"11,7";"34,1";"4,9";"Zgłoś"
"Chleb słonecznikowy";"245";"6,9";"39,7";"6,0";"Zgłoś"
"Chleb słonecznikowy - Netto";"229";"6,6";"39,3";"5,0";"Zgłoś"
"Chleb słonecznikowy - Lidl";"260";"7,9";"39,2";"6,6";"Zgłoś"
"Chleb słonecznikowy jasny";"280";"11,0";"45,0";"5,0";"Zgłoś"
"Chleb słonecznikowy na zakwasie - ICA";"300";"13,0";"16,0";"19,0";"Zgłoś"
"Chleb słonecznikowy żytnio pszenny";"253";"6,4";"38,2";"6,5";"Zgłoś"
"Chleb słoneczny - Oskroba";"229";"6,6";"39,0";"5,0";"Zgłoś"
"Chleb Słowiański - Biedronka";"205";"7,0";"42,0";"1,0";"Zgłoś"
"Chleb smażony w jajku";"222";"7,0";"21,0";"13,0";"Zgłoś"
"Chleb sojowy";"206";"7,0";"37,8";"2,8";"Zgłoś"
"Chleb Soya & Linseed Bread - Vogel's";"227";"11,7";"34,1";"4,9";"Zgłoś"
"Chleb staropolski";"226";"4,4";"49,5";"1,2";"Zgłoś"
"Chleb Steinofen";"220";"7,1";"42,0";"1,5";"Zgłoś"
"Chleb Stevig";"255";"11,0";"36,0";"6,5";"Zgłoś"
"Chleb Stołeczny - SPC";"230";"7,1";"45,0";"1,3";"Zgłoś"
"Chleb szczeciński - Netto";"245";"9,0";"48,6";"1,0";"Zgłoś"
"Chleb śniadaniowy";"275";"3,6";"48,5";"6,0";"Zgłoś"
"Chleb śródziemnomorski";"245";"6,4";"24,1";"13,5";"Zgłoś"
"Chleb tosotowy - Biedronka";"265";"7,8";"51,5";"2,6";"Zgłoś"
"Chleb tostowy";"247";"9,5";"43,0";"3,0";"Zgłoś"
"Chleb tostowy - Vollkorn";"240";"8,6";"41,0";"3,2";"Zgłoś"
"Chleb tostowy - Vollkornbrot";"250";"8,5";"42,0";"4,0";"Zgłoś"
"Chleb tostowy - Warbourns";"244";"10,3";"45,1";"1,9";"Zgłoś"
"Chleb tostowy 3 ziarna - Tesco";"239";"9,4";"41,1";"3,0";"Zgłoś"
"Chleb tostowy Castello pełnoziarnisty - Lidl";"247";"7,4";"46,0";"2,6";"Zgłoś"
"Chleb tostowy graham - Pano";"264";"9,6";"46,5";"3,0";"Zgłoś"
"Chleb tostowy graham - Schulstad";"264";"9,6";"46,5";"3,0";"Zgłoś"
"Chleb tostowy maślany - Tesco";"262";"9,1";"48,4";"3,5";"Zgłoś"
"Chleb tostowy na maśle - Piekarnia Asprod";"293";"7,0";"52,0";"6,0";"Zgłoś"
"Chleb tostowy pelnoziarnisty Rasker Pågen";"250";"10,0";"41,0";"4,5";"Zgłoś"
"Chleb tostowy pełnoziarnisty";"247";"9,5";"47,0";"2,6";"Zgłoś"
"Chleb tostowy pełnoziarnisty";"247";"9,5";"47,0";"2,6";"Zgłoś"
"Chleb tostowy pełnoziarnisty - Balance Toast";"259";"8,8";"39,0";"6,0";"Zgłoś"
"Chleb tostowy pełnoziarnisty - Grafs";"257";"8,8";"42,0";"4,5";"Zgłoś"
"Chleb tostowy pełnoziarnisty - Kaufland";"271";"9,9";"46,0";"4,5";"Zgłoś"
"Chleb tostowy pełnoziarnisty na zakwasie - Dan Cake";"250";"9,5";"47,0";"2,6";"Zgłoś"
"Chleb tostowy pełnoziarnisty Pano - Biedronka";"264";"9,6";"46,5";"3,0";"Zgłoś"
"Chleb tostowy pełny";"206";"9,4";"34,1";"2,3";"Zgłoś"
"Chleb tostowy pszenny - Kaufland";"244";"7,8";"49,0";"1,4";"Zgłoś"
"chleb tostowy pszenny pełnoziarnisty Kaufland";"239";"8,2";"43,0";"2,5";"Zgłoś"
"Chleb tostowy pszenny z ziarnami - Tesco";"296";"8,2";"57,6";"2,4";"Zgłoś"
"Chleb tostowy pszenny z ziarnami żyta";"250";"10,0";"48,0";"2,0";"Zgłoś"
"Chleb tostowy Toster";"258";"9,4";"50,0";"1,7";"Zgłoś"
"Chleb tostowy z m? k? pełnoziarnist? - Schulstad";"247";"9,5";"43,0";"3,0";"Zgłoś"
"Chleb turecki";"317";"7,4";"66,0";"2,3";"Zgłoś"
"Chleb Tygrysek";"260";"4,7";"47,0";"3,6";"Zgłoś"
"Chleb tygrysi";"260";"7,0";"47,0";"4,0";"Zgłoś"
"Chleb ułański";"258";"7,0";"56,5";"1,4";"Zgłoś"
"Chleb Vital Fit";"229";"7,7";"35,0";"4,9";"Zgłoś"
"Chleb Walnötsbröd - Lidl";"300";"9,4";"47,1";"7,4";"Zgłoś"
"Chleb Walnussbrot - Lidl";"256";"7,0";"34,0";"8,8";"Zgłoś"
"Chleb Warmiński - Oskroba";"268";"7,9";"41,0";"6,9";"Zgłoś"
"Chleb Weizenmischbrot";"241";"7,5";"45,0";"2,7";"Zgłoś"
"Chleb wiejski";"243";"5,3";"52,0";"1,1";"Zgłoś"
"Chleb wiejski - Oskroba";"227";"7,0";"47,0";"1,0";"Zgłoś"
"Chleb wiejski ciemny bezglutenowy";"221";"4,7";"44,0";"2,9";"Zgłoś"
"Chleb wiejski jasny";"243";"4,4";"49,8";"2,5";"Zgłoś"
"Chleb wiejski krojony - Piekarnia familijna";"243";"7,2";"52,3";"1,3";"Zgłoś"
"Chleb wiejski mieszany - Merk";"231";"4,7";"48,2";"1,6";"Zgłoś"
"Chleb wielkopolski";"252";"5,6";"53,2";"1,7";"Zgłoś"
"Chleb wielozarnisty multigrain";"251";"10,0";"46,4";"3,8";"Zgłoś"
"Chleb Wielozbożowy - Mestemacher";"202";"5,8";"38,5";"2,7";"Zgłoś"
"Chleb wielozbożowy fitnes fresh";"191";"5,3";"32,8";"2,0";"Zgłoś"
"Chleb wielozbożowy pełnoziarnisty";"191";"5,3";"31,0";"2,8";"Zgłoś"
"Chleb wieloziarnisty";"215";"9,5";"35,0";"4,1";"Zgłoś"
"Chleb wieloziarnisty - Adampol";"244";"7,6";"39,1";"5,2";"Zgłoś"
"Chleb wieloziarnisty - Kleczew";"240";"7,3";"41,0";"4,2";"Zgłoś"
"Chleb wieloziarnisty 100% żytni";"246";"6,4";"44,1";"4,9";"Zgłoś"
"Chleb wieloziarnisty bezglutenowy (Pan Cereal)";"224";"4,4";"41,0";"3,3";"Zgłoś"
"Chleb wieloziarnisty Mercadona";"255";"7,8";"47,5";"3,0";"Zgłoś"
"Chleb wieloziarnisty mieszany";"255";"9,5";"40,0";"5,0";"Zgłoś"
"Chleb wieloziarnisty na naturalnym zakwasie Złoty Łan - Biedronka";"302";"10,2";"40,2";"9,2";"Zgłoś"
"Chleb wieloziarnisty pszenno żytni - Biedronka";"277";"8,0";"45,0";"5,6";"Zgłoś"
"Chleb wieloziarnisty pszenno-żytni na zakwasie";"191";"7,3";"33,2";"3,2";"Zgłoś"
"Chleb wieloziarnisty z żeń-szeniem";"256";"11,0";"35,3";"6,8";"Zgłoś"
"Chleb wileński żytni razowy";"225";"5,2";"51,6";"1,3";"Zgłoś"
"Chleb witalny";"236";"7,9";"38,0";"4,6";"Zgłoś"
"Chleb włoski";"271";"8,0";"50,0";"3,5";"Zgłoś"
"Chleb wysokobiałkowy Active";"199";"17,0";"22,5";"4,4";"Zgłoś"
"Chleb z amarantusem i lnem bezglutenowy";"257";"1,9";"55,0";"5,2";"Zgłoś"
"Chleb z amarantusem pszenny";"211";"7,2";"41,1";"2,0";"Zgłoś"
"chleb z biedronki pszenno żytni";"231";"7,3";"46,4";"1,2";"Zgłoś"
"Chleb z chia";"270";"10,0";"35,0";"8,5";"Zgłoś"
"Chleb z czarnym sezamem - Biedronka";"287";"8,6";"37,2";"10,1";"Zgłoś"
"Chleb z dyni? - Helios";"253";"8,0";"44,0";"5,0";"Zgłoś"
"Chleb z dyni? - Lidl";"253";"9,4";"45,8";"3,6";"Zgłoś"
"Chleb z dyni? i słonecznikiem";"196";"7,3";"35,7";"2,7";"Zgłoś"
"Chleb z kiełkami pszenicy";"252";"8,2";"48,0";"1,3";"Zgłoś"
"Chleb z marchewk?";"256";"9,0";"40,0";"5,5";"Zgłoś"
"Chleb z musli i owocami - Schulstad";"207";"7,6";"36,3";"3,0";"Zgłoś"
"Chleb z nasionami";"247";"9,3";"35,2";"6,0";"Zgłoś"
"Chleb z nasionami Chia";"270";"10,0";"35,0";"8,5";"Zgłoś"
"Chleb z otrębami Thermomix";"290";"7,0";"59,0";"2,5";"Zgłoś"
"Chleb z owocami";"290";"9,0";"56,0";"3,5";"Zgłoś"
"Chleb z pestkami dyni - Mestemacher";"196";"6,2";"30,0";"3,1";"Zgłoś"
"Chleb z pieca";"236";"6,3";"49,1";"1,3";"Zgłoś"
"Chleb z pieca graham";"229";"6,2";"46,9";"1,5";"Zgłoś"
"Chleb z pieca z siemieniem lnianym";"270";"7,9";"47,5";"5,0";"Zgłoś"
"Chleb z pieca z ziarnami";"237";"6,6";"45,8";"2,8";"Zgłoś"
"Chleb z samych ziaren blaszka 930 gram";"285";"11,0";"50,0";"3,0";"Zgłoś"
"Chleb z siemieniem lnianym";"240";"7,3";"42,0";"4,2";"Zgłoś"
"Chleb z siemieniem lnianym - Mestemacher";"191";"5,3";"29,2";"3,4";"Zgłoś"
"Chleb z siemieniem lnianym (Leinsamenbrot)";"240";"7,3";"42,0";"4,2";"Zgłoś"
"Chleb z ziarnami słonecznika (Sonnenblumenkernbrot)";"211";"5,7";"35,8";"2,8";"Zgłoś"
"chleb z ziarnami SPC (pszenno-żytni)";"263";"8,8";"42,0";"6,0";"Zgłoś"
"Chleb zamkowy";"240";"9,0";"44,6";"2,5";"Zgłoś"
"Chleb zbójecki - Piekarnia Familijna z Doliny Baryczy";"296";"9,0";"49,0";"8,0";"Zgłoś"
"Chleb zbójnicki";"258";"7,3";"42,4";"8,3";"Zgłoś"
"Chleb ze śliwk?";"263";"5,2";"54,0";"1,8";"Zgłoś"
"Chleb ziarnisty";"299";"10,0";"21,0";"18,0";"Zgłoś"
"Chleb ziarnisty - Oskroba";"299";"10,0";"21,0";"18,0";"Zgłoś"
"Chleb Ziarno bez dodatku drożdży - Biedronka";"237";"11,5";"18,2";"11,4";"Zgłoś"
"Chleb ziarno bez drożdży 300g - Biedronka";"237";"9,6";"23,2";"11,4";"Zgłoś"
"Chleb złocisty";"267";"10,0";"43,0";"5,0";"Zgłoś"
"Chleb złocisty pszenno-żytni Oskroba";"261";"10,0";"45,0";"4,0";"Zgłoś"
"Chleb Złoty Łan - Biedronka";"287";"8,5";"46,3";"7,6";"Zgłoś"
"Chleb Złoty Łan - Oskroba";"261";"9,5";"45,3";"3,6";"Zgłoś"
"Chleb Złoty Orkisz";"244";"8,9";"40,1";"5,7";"Zgłoś"
"Chleb żytni";"259";"8,5";"48,3";"3,3";"Zgłoś"
"Chleb żytni - Biedronka";"287";"8,6";"37,0";"10,0";"Zgłoś"
"Chleb żytni - Fr? ckowiak PiP";"229";"5,9";"53,0";"1,8";"Zgłoś"
"Chleb żytni - Mestemacher";"185";"5,1";"33,0";"1,4";"Zgłoś"
"Chleb żytni - Piekarnia Julka";"226";"6,4";"44,0";"1,2";"Zgłoś"
"Chleb żytni - Piekarnia Rogalik";"323";"8,3";"36,3";"12,6";"Zgłoś"
"Chleb żytni 100%";"204";"6,0";"40,0";"1,0";"Zgłoś"
"Chleb żytni 100% Trimar";"205";"5,0";"40,0";"1,0";"Zgłoś"
"Chleb żytni bez drożdzy - Biedronka";"221";"5,5";"45,0";"1,1";"Zgłoś"
"Chleb żytni bez drożdży";"230";"4,6";"49,2";"2,5";"Zgłoś"
"Chleb żytni bez drożdży z żurawin?";"230";"3,7";"47,4";"1,6";"Zgłoś"
"Chleb żytni ciężki";"196";"6,2";"30,0";"3,1";"Zgłoś"
"Chleb żytni domowy mały";"201";"6,0";"38,7";"2,0";"Zgłoś"
"Chleb żytni Fitness - Piekarnia Familijna";"222";"5,9";"37,9";"3,2";"Zgłoś"
"Chleb żytni Fitness - Żabka";"198";"5,8";"33,6";"2,4";"Zgłoś"
"Chleb żytni For Fit - Benus";"185";"5,1";"33,0";"1,4";"Zgłoś"
"Chleb żytni foremkowy z pełnego ziarna żyta";"196";"4,9";"40,4";"1,6";"Zgłoś"
"Chleb żytni foremkowy z ziarnem słonecznika i płatkami owsianymi - Oskroba";"230";"7,0";"41,0";"4,1";"Zgłoś"
"Chleb żytni Haverland";"216";"6,0";"41,0";"1,0";"Zgłoś"
"Chleb żytni litewski";"235";"6,1";"49,4";"1,9";"Zgłoś"
"Chleb żytni miodowy ze śliwkami";"263";"5,2";"54,0";"1,8";"Zgłoś"
"Chleb żytni miodowy ze śliwkami - Oskroba";"263";"5,2";"54,0";"1,8";"Zgłoś"
"Chleb żytni na maślance";"255";"7,0";"50,0";"3,0";"Zgłoś"
"Chleb żytni na naturalnym zakwasie - Biedronka";"247";"7,8";"49,5";"1,3";"Zgłoś"
"Chleb żytni na naturalnym zakwasie - Lidl";"217";"6,0";"42,0";"2,3";"Zgłoś"
"Chleb żytni na zakwasie";"213";"3,9";"44,8";"1,1";"Zgłoś"
"Chleb żytni pełnoziarnisty";"185";"4,6";"37,6";"1,6";"Zgłoś"
"Chleb żytni pełnoziarnisty - Benus";"186";"4,8";"33,3";"1,5";"Zgłoś"
"Chleb żytni pełnoziarnisty - Haverland";"208";"6,8";"39,0";"1,1";"Zgłoś"
"Chleb żytni pełnoziarnisty - Kaufland";"185";"4,6";"37,6";"1,6";"Zgłoś"
"Chleb żytni pełnoziarnisty - Kaufland";"177";"5,0";"32,0";"1,0";"Zgłoś"
"Chleb żytni pełnoziarnisty - Kołodziej";"251";"9,2";"35,3";"6,2";"Zgłoś"
"Chleb Żytni pełnoziarnisty - Lidl";"210";"5,8";"38,0";"1,8";"Zgłoś"
"Chleb żytni pełnoziarnisty - Oskroba";"185";"4,6";"37,6";"1,6";"Zgłoś"
"Chleb żytni pełnoziarnisty - Tesco";"186";"4,8";"33,0";"1,5";"Zgłoś"
"Chleb Żytni pełnoziarnisty na naturalnym zakwasie - Oskroba";"219";"5,3";"42,0";"2,1";"Zgłoś"
"Chleb żytni pełnoziarnisty na zakwasie - Oskroba";"219";"5,3";"42,0";"2,1";"Zgłoś"
"Chleb żytni pełnoziarnisty Pumpernikiel";"216";"5,6";"43,6";"1,8";"Zgłoś"
"Chleb żytni pełnoziarnisty razowy";"185";"5,1";"33,0";"1,4";"Zgłoś"
"Chleb żytni pełnoziarnisty razowy - Mestemacher";"197";"5,2";"41,0";"1,4";"Zgłoś"
"Chleb żytni pełnoziarnisty razowy - Mestemacher";"197";"5,2";"41,0";"1,4";"Zgłoś"
"Chleb żytni pełnoziarnisty razowy ze słonecznikiem";"227";"7,3";"29,0";"7,9";"Zgłoś"
"Chleb żytni pełnoziarnisty Słoneczny na zakwasie 450g - Netto";"227";"6,3";"33,0";"6,0";"Zgłoś"
"Chleb żytni pełnoziarnisty sojowy - Oskroba";"179";"6,0";"37,0";"2,7";"Zgłoś"
"Chleb żytni pełnoziarnisty z musli";"218";"6,6";"38,6";"4,1";"Zgłoś"
"Chleb żytni pełnoziarnisty z pestkami dyni";"180";"5,3";"33,3";"2,8";"Zgłoś"
"Chleb żytni pełnoziarnisty z siemieniem i otrębami - Mestemacher";"204";"6,6";"31,7";"3,1";"Zgłoś"
"Chleb żytni pełnoziarnisty z siemieniem lnianym";"180";"5,6";"33,5";"2,7";"Zgłoś"
"Chleb żytni pełnoziarnisty ze śliwk?";"181";"4,6";"37,8";"1,3";"Zgłoś"
"Chleb żytni Prawdziwy Razowiec";"235";"5,3";"50,0";"1,6";"Zgłoś"
"Chleb żytni pytlowy";"243";"4,6";"52,7";"1,5";"Zgłoś"
"Chleb żytni razowy";"227";"5,9";"51,2";"1,7";"Zgłoś"
"Chleb żytni razowy - Aldi";"216";"4,9";"43,0";"1,6";"Zgłoś"
"Chleb żytni razowy - Bonus";"263";"6,0";"54,0";"1,0";"Zgłoś"
"Chleb żytni razowy - Tosta";"258";"6,0";"51,0";"1,5";"Zgłoś"
"Chleb żytni razowy 2000";"195";"4,9";"41,0";"1,3";"Zgłoś"
"Chleb żytni razowy Bio - Lidl";"217";"6,0";"42,0";"2,3";"Zgłoś"
"Chleb żytni razowy Magnat";"244";"5,6";"51,5";"1,7";"Zgłoś"
"Chleb żytni razowy na miodzie";"237";"5,1";"51,0";"1,8";"Zgłoś"
"Chleb żytni razowy na zakwasie";"196";"1,2";"41,5";"4,7";"Zgłoś"
"Chleb żytni razowy owsiany";"236";"6,1";"44,0";"2,8";"Zgłoś"
"Chleb żytni razowy słonecznikowy - Kaufland";"230";"7,0";"41,0";"4,1";"Zgłoś"
"Chleb żytni razowy słonecznikowy - Oskroba";"230";"7,0";"41,0";"4,1";"Zgłoś"
"Chleb żytni sitkowy";"232";"4,9";"49,2";"1,5";"Zgłoś"
"Chleb żytni słodowy - Kołodziej";"239";"7,0";"46,0";"1,0";"Zgłoś"
"Chleb żytni słoneczny pełnoziarnisty";"229";"6,6";"39,3";"5,0";"Zgłoś"
"Chleb Żytni Słoneczny pełnoziarnisty na naturalnym zakwasie - Oskroba";"227";"6,3";"33,0";"6,0";"Zgłoś"
"Chleb żytni sojowy pełnoziarnisty na zakwasie bez drożdży i polepszaczy - Oskroba";"197";"6,0";"37,0";"3,0";"Zgłoś"
"Chleb żytni wileński";"227";"4,3";"48,0";"1,5";"Zgłoś"
"Chleb żytni wysokobłonnikowy z otrębami - Mestemacher";"186";"5,1";"31,8";"1,8";"Zgłoś"
"Chleb żytni z 7 ziarnami - Biedronka";"235";"6,8";"30,0";"7,6";"Zgłoś"
"Chleb żytni z 7 ziarnami - Biedronka";"235";"6,8";"30,0";"7,6";"Zgłoś"
"Chleb żytni z amarantusem";"182";"4,2";"37,0";"1,4";"Zgłoś"
"Chleb żytni z dyni?";"230";"5,1";"42,1";"3,5";"Zgłoś"
"Chleb żytni z siemieniem lnianym i ziarnami słonecznika";"257";"7,2";"40,0";"6,5";"Zgłoś"
"Chleb żytni z soj?";"203";"7,7";"35,2";"3,3";"Zgłoś"
"Chleb żytni z ziarnami - Cymes";"323";"8,2";"54,6";"7,4";"Zgłoś"
"Chleb żytni z ziarnami Just Fit - Biedronka";"198";"5,8";"33,6";"2,4";"Zgłoś"
"Chleb żytni z ziarnami Merk";"272";"6,5";"54,6";"3,8";"Zgłoś"
"Chleb żytni z żurawin? - Schulstad";"197";"5,1";"35,4";"2,0";"Zgłoś"
"Chleb żytni ze słonecznikiem";"279";"7,0";"46,0";"7,0";"Zgłoś"
"Chleb żytni ze słonecznikiem - Andrzej Podpłoński";"257";"6,4";"43,4";"5,6";"Zgłoś"
"Chleb żytni ze słonecznikiem - Familijna";"253";"6,2";"45,5";"6,2";"Zgłoś"
"Chleb żytni ze słonecznikiem - Just Fit";"236";"7,3";"29,1";"7,9";"Zgłoś"
"Chleb żytni ze słonecznikiem - Sobieski";"294";"7,5";"49,0";"6,4";"Zgłoś"
"Chleb żytni ze słonecznikiem - SPC";"265";"6,5";"45,0";"5,8";"Zgłoś"
"Chleb żytni ze słonecznikiem - Vital";"294";"7,0";"49,0";"6,0";"Zgłoś"
"Chleb żytni ze słonecznikiem na naturalnym zakwasie - Biedronka";"257";"6,4";"43,4";"5,6";"Zgłoś"
"Chleb żytnio-pszenny z guaran?";"192";"4,2";"34,2";"3,5";"Zgłoś"
"Chleb żytnio-pszenny ze słodem";"237";"6,0";"49,0";"1,1";"Zgłoś"
"Chlebek bananowy z orzechami";"309";"4,0";"42,0";"15,0";"Zgłoś"
"Chlebek BIO - Lidl";"217";"6,0";"42,0";"2,0";"Zgłoś"
"Chlebek chrupki - Aldi";"360";"11,0";"73,0";"2,5";"Zgłoś"
"Chlebek Kargs";"475";"13,0";"54,0";"21,0";"Zgłoś"
"Chlebek musli amarantusowy";"448";"12,0";"63,0";"15,0";"Zgłoś"
"Chlebek Naan";"257";"7,1";"46,2";"4,1";"Zgłoś"
"Chlebek okr? gły Hällakullor";"230";"9,3";"38,0";"3,8";"Zgłoś"
"Chlebek Pita pełnopszenny";"266";"9,8";"55,0";"2,6";"Zgłoś"
"Chlebek Pita pełnoziarnisty";"220";"7,0";"41,0";"2,5";"Zgłoś"
"Chlebek Pita pszenny";"275";"9,1";"55,7";"1,2";"Zgłoś"
"Chlebek Pita z kolendr? - Lidl";"244";"9,7";"47,3";"1,1";"Zgłoś"
"Chlebek pszenny Ryvita";"378";"10,8";"75,0";"2,8";"Zgłoś"
"Chlorella (100% organic)";"326";"58,0";"9,1";"5,9";"Zgłoś"
"chlorella bar orzech&kamu kamu";"470";"8,0";"55,0";"22,0";"Zgłoś"
"Chlorella RV";"410";"58,0";"23,0";"9,0";"Zgłoś"
"Chłodnik";"56";"2,8";"5,4";"2,4";"Zgłoś"
"Chłodnik - Bioway";"46";"2,1";"4,6";"2,5";"Zgłoś"
"Chłodnik - Krasnystaw";"46";"3,0";"4,5";"1,8";"Zgłoś"
"Chłodnik - Mlekpol";"55";"3,6";"5,1";"1,8";"Zgłoś"
"Chłodnik bułgarski Tarator";"41";"2,9";"4,0";"1,5";"Zgłoś"
"Chłodnik buraczkowy - Winiary";"56";"3,5";"6,1";"1,9";"Zgłoś"
"Chłodnik litewski";"64";"4,0";"2,9";"4,1";"Zgłoś"
"Chłodnik litewski - Eat Me";"55";"3,0";"7,0";"2,0";"Zgłoś"
"Chłodnik litewski na jogurcie";"38";"1,0";"4,0";"2,0";"Zgłoś"
"Chłodnik warzywny";"55";"3,6";"5,1";"1,8";"Zgłoś"
"Chłodnik warzywny - Mlekpol";"55";"3,6";"5,1";"1,8";"Zgłoś"
"Chłodnik z warzywami - Pilos";"54";"3,6";"5,8";"1,8";"Zgłoś"
"Chłodnik z zielonego ogórka";"23";"1,0";"4,0";"1,0";"Zgłoś"
"Chłopski Garnek WINIARY";"86";"4,9";"6,3";"4,3";"Zgłoś"
"Chocapic - Płatki śniadaniowe w formie batonika - Nestle";"407";"7,6";"61,3";"13,8";"Zgłoś"
"Choco Drink - napój kakaowy instant";"379";"5,0";"80,0";"3,0";"Zgłoś"
"Choco Milk Protein Coop";"55";"7,9";"2,8";"1,3";"Zgłoś"
"Chrup cakes 62g";"367";"11,0";"76,0";"2,0";"Zgłoś"
"Chrupi? ca gryka z melas? i migdałami - Dobra Kaloria";"370";"11,0";"66,0";"5,0";"Zgłoś"
"Chrupi? ca pszenica Durum Puffinki - Biedronka";"386";"9,6";"80,0";"1,8";"Zgłoś"
"Chrupi? ca pszenica z melas? i migdałami - Dobra Kaloria";"355";"10,0";"66,0";"4,0";"Zgłoś"
"Chrupi? ca sałatka (mix ziaren)";"589";"23,0";"16,0";"47,0";"Zgłoś"
"Chrupi? ca sałatka (słonecznik, dynia, pinia - pestki)";"589";"23,0";"16,0";"47,0";"Zgłoś"
"Chrupi? ce plasterki marchewki - Vitanella";"345";"4,2";"72,3";"0,9";"Zgłoś"
"Chrupi? ce plasterki pomidora - Vitanella";"65";"3,0";"9,3";"0,6";"Zgłoś"
"Chrupi? ce plasterki pomidora z oregano i bazyli? - Vitanella";"65";"3,0";"9,3";"0,6";"Zgłoś"
"Chrupki";"357";"7,0";"80,0";"1,0";"Zgłoś"
"Chrupki - Cheetos";"492";"6,5";"61,0";"24,0";"Zgłoś"
"Chrupki - Vitanella";"530";"10,0";"56,0";"28,0";"Zgłoś"
"Chrupki - Walkers";"526";"6,0";"51,5";"32,0";"Zgłoś"
"Chrupki bekonowe";"531";"8,0";"50,0";"33,0";"Zgłoś"
"Chrupki chlebowe - Kubeti";"440";"8,0";"67,0";"15,0";"Zgłoś"
"Chrupki curly";"500";"13,0";"56,0";"24,0";"Zgłoś"
"Chrupki curly - Lorenz";"500";"13,0";"56,0";"24,0";"Zgłoś"
"Chrupki czekoladowe";"540";"6,0";"66,0";"28,0";"Zgłoś"
"Chrupki czosnkowo-ziołowe";"311";"10,0";"61,0";"2,4";"Zgłoś"
"Chrupki Flipsy";"357";"7,0";"80,0";"1,0";"Zgłoś"
"Chrupki kręcone - Sante";"364";"8,0";"76,0";"2,0";"Zgłoś"
"Chrupki kukurydziane - Bingo";"473";"13,0";"61,0";"19,0";"Zgłoś"
"Chrupki kukurydziane o smaku czekoladowym";"490";"6,5";"66,9";"21,9";"Zgłoś"
"Chrupki kukurydziane o smaku ketchupowym - Cheetos";"493";"6,2";"63,0";"24,0";"Zgłoś"
"Chrupki kukurydziane o smaku zielonej cebulki";"509";"7,4";"57,0";"27,0";"Zgłoś"
"Chrupki kukurydziane orzechowe - Biedronka";"511";"13,0";"47,0";"29,0";"Zgłoś"
"Chrupki kukurydziane orzechowe - Na Maxa";"506";"14,0";"49,0";"27,0";"Zgłoś"
"Chrupki kukurydziane pałeczki - Tygryski";"373";"8,2";"80,0";"1,8";"Zgłoś"
"Chrupki kukurydziane serowe";"434";"6,7";"65,0";"16,0";"Zgłoś"
"Chrupki kukurydziane z orzeszkami ziemnymi";"500";"13,0";"56,0";"24,0";"Zgłoś"
"Chrupki Maczugi keczupowe - Mr. Snaki";"492";"6,0";"62,0";"24,0";"Zgłoś"
"Chrupki Monster Munch - Lorenz";"518";"4,2";"53,0";"31,0";"Zgłoś"
"Chrupki o smaku zielona cebulka - Przysnacki";"502";"7,4";"57,0";"27,0";"Zgłoś"
"Chrupki orkiszowe";"352";"11,0";"71,0";"1,8";"Zgłoś"
"Chrupki orzechowe - Bingo";"473";"13,0";"61,0";"19,0";"Zgłoś"
"Chrupki orzechowe 200g - Snaxters";"487";"14,0";"51,0";"24,0";"Zgłoś"
"Chrupki plecionka kukurydziana";"393";"8,0";"88,0";"1,0";"Zgłoś"
"Chrupki Quavers Serowe - Walkers";"534";"2,7";"62,5";"30,1";"Zgłoś"
"Chrupki Reksio - Przysnacki";"443";"8,0";"65,0";"16,0";"Zgłoś"
"Chrupki serowe - Hyper Snack";"480";"5,6";"62,0";"23,0";"Zgłoś"
"Chrupki serowe - Na Maxa";"434";"6,7";"65,0";"16,0";"Zgłoś"
"Chrupki z m? k? z komosy ryżowej ostra papryka - Vitanella";"506";"14,0";"58,0";"23,0";"Zgłoś"
"Chrupkie paluchy pszenne - Biedronka";"439";"11,0";"68,0";"13,0";"Zgłoś"
"Chrupsy plasterki jabłka z sokiem truskawkowym - Crispy Natural";"68";"0,3";"15,4";"0,1";"Zgłoś"
"Chrzan";"81";"4,5";"18,1";"0,6";"Zgłoś"
"Chrzan ostry ze śmietank? - Biedronka (Madero)";"219";"2,0";"16,0";"16,0";"Zgłoś"
"Chrzan tarty - Motyl";"171";"2,5";"15,0";"10,0";"Zgłoś"
"Chrzan tarty - Polonaise";"102";"2,7";"18,4";"0,7";"Zgłoś"
"Chrzan tarty - Rolnik";"98";"2,5";"12,0";"3,0";"Zgłoś"
"Chrzan tarty - Smak";"129";"1,6";"18,0";"5,6";"Zgłoś"
"Chrzan tarty Rikka - Biedronka";"220";"2,0";"16,0";"16,0";"Zgłoś"
"Chrzan z żurawin? - Rolnik";"116";"2,0";"17,0";"4,1";"Zgłoś"
"Chrzan ze słoika - Biedronka";"106";"2,3";"16,0";"5,3";"Zgłoś"
"Chrzan żurawinowy - Smak";"129";"1,6";"18,0";"5,6";"Zgłoś"
"Ciabatki do samodzielnego wypieku";"261";"8,0";"53,0";"1,5";"Zgłoś"
"Ciabatta";"256";"9,1";"51,6";"1,0";"Zgłoś"
"Ciabatta alpejska";"264";"5,8";"48,0";"5,5";"Zgłoś"
"Ciabatta ciemna";"248";"8,0";"47,0";"2,9";"Zgłoś"
"Ciabatta z cebul?";"280";"7,5";"53,0";"4,8";"Zgłoś"
"Ciabatta z oliwkami";"266";"7,6";"51,9";"3,2";"Zgłoś"
"Ciabatta z suszonymi pomidorami";"327";"8,8";"49,6";"10,4";"Zgłoś"
