"Zupa dyniowa z marchwią";"49";"5.4";"2.6";"0.4"
"Zupa dyniowa Express";"49";"5.4";"2.6";"0.4"
"Zupa dyniowa";"29";"4.5";"1.0";"1.0"
"Zupa dynia z mlekiem i zacierkami";"62";"11.1";"1.1";"2.9"
"Zupa diabolo pomidoro (po przyrządzeniu) - Knorr";"70";"9.0";"3.0";"1.0"
"Zupa czosnkowa";"47";"8.5";"0.5";"2.0"
"Zupa Chłodnik ogórkowy - Winiary";"49";"5.8";"1.0";"4.2"
"Zupa chłodnik Gazpacho";"50";"4.4";"2.4";"1.4"
"Zupa chłodnik - Pan Chłodnik";"56";"5.4";"2.4";"2.8"
"Zupa chińska kurczakowa";"71";"9.1";"3.3";"1.3"
"Zupa cebulowa Hortex bez dodatków";"13";"2.0";"0.0";"1.0"
"Zupa cebulowa francuska z prażoną cebulką";"25";"3.9";"0.7";"0.8"
"Zupa cebulowa domowa";"16";"1.9";"0.8";"0.4"
"Zupa cebulowa (mrożonka)";"13";"2.0";"0.0";"1.0"
"Zupa cebulowa";"34";"3.2";"2.3";"0.7"
"Zupa burakowa Marwit";"34";"6.4";"0.1";"1.0"
"Zupa buraczkowa";"34";"6.1";"0.5";"1.6"
"Zupa buraczkowa";"37";"6.0";"1.0";"1.0"
"Zupa brokułowa z żółtym serem typu salami";"81";"4.2";"5.8";"3.6"
"Zupa brokułowa z serkiem topionym";"38";"2.0";"3.0";"1.0"
"Zupa brokułowa z bulionem (d'aucy)";"32";"4.6";"0.5";"2.3"
"Zupa brokułowa Pan Brokuł";"28";"2.1";"1.2";"1.2"
"Zupa brokułowa Błonnik i Warzywa";"48";"6.9";"1.3";"1.3"
"Zupa brokułowa (po przyrządzeniu) - Winiary";"30";"5.6";"0.1";"1.4"
"Zupa brokułowa";"87";"7.6";"5.0";"3.4"
"Zupa borowikowa kremowa z cebulką";"40";"5.0";"2.0";"1.0"
"Zupa błyskawiczna tajska (po przyrządzeniu) - Vifon";"72";"9.1";"3.3";"1.3"
"Zupa błyskawiczna ser w ziołach (po przyrządzeniu) - Knorr";"78";"8.2";"4.4";"1.3"
"Zupa błyskawiczna Pięć smaków";"72";"9.4";"3.2";"1.3"
"Zupa błyskawiczna ostro-kwaśna";"73";"9.3";"3.4";"1.3"
"Zupa błyskawiczna Makarą Wołowina i Grzyby - Winiary";"66";"8.3";"3.1";"1.2"
"Zupa błyskawiczna Makarą Kurczak Curry - Winiary";"65";"8.3";"3.0";"1.1"
"Zupa błyskawiczna Makarą Chilli Con Carne - Winiary";"64";"8.3";"2.9";"1.2"
"Zupa błyskawiczna Lau Thai - Vifon";"84";"10.3";"4.0";"1.6"
"Zupa błyskawiczna Kurczak pieczony";"70";"9.1";"3.1";"1.3"
"Zupa błyskawiczna kurczak curry - Vifon";"72";"9.0";"3.0";"1.0"
"Zupa błyskawiczna krewetkowa tajska";"71";"9.1";"3.3";"1.3"
"Zupa błyskawiczna jarzynowa (po przyrządzeniu) - Amino";"79";"10.0";"3.5";"1.5"
"Zupa błyskawiczna";"65";"8.3";"3.0";"1.1"
"Zupa barszcz ukraiński - Pan Barszcz";"37";"6.4";"0.3";"1.2"
"Zupa Barszcz czerwony eksprowy (po przyrządzeniu) - Knorr";"20";"4.0";"0.3";"0.2"
"Zupa aksamitna marchewkowa - Biedronka";"49";"5.4";"2.6";"0.4"
"Zupa (dynia 350g,batat 115g, soczewica 100g, 2 kostki)";"75";"13.0";"1.0";"4.0"
"Zupa - Hortex";"22";"3.5";"0.3";"1.3"
"Zupa z pierożkami Won-Ton";"32";"5.3";"0.3";"2.1"
"Zupa krem z dynią i marchewką = oliwa z oliwek Vital Fresh";"49";"5.4";"2.6";"0.4"
"zsiadłe mleko Krasnystaw";"46";"4.0";"2.0";"2.9"
"Zrazy ze schabu";"181";"3.0";"11.0";"16.6"
"Zrazy z łososia ze szpinakiem";"309";"8.0";"27.0";"10.0"
"Zrazy wołowe zawijane";"216";"2.4";"11.7";"26.0"
"Zrazy wołowe duszone, bez mąki, bez sosu";"254";"0.0";"12.5";"33.3"
"Złoty mintaj frosta";"190";"18.7";"6.8";"13.0"
"Złote paluszki serowe - Frosta";"339";"21.1";"19.6";"18.9"
"Złote krewetki w panierce - Frosta";"277";"25.5";"14.4";"11.4"
"Zioła prowansalskie";"0";"0.0";"0.0";"0.0"
"Ziemniaki ze skórką (cząstki) do piekarnika Pati Parts AVIKO";"130";"22.0";"3.0";"2.5"
"Ziemniaki z wigilijnym bigosem (2:1) - śląskie danie Pańczkraut";"67";"13.9";"0.4";"1.9"
"Ziemniaki w mundurkach pieczone w ziołach";"87";"20.0";"0.0";"2.0"
"Ziemniaki w mundurkach";"87";"20.0";"0.0";"2.0"
"Ziemniaki smażone na oleju";"114";"20.0";"3.0";"2.0"
"Ziemniaki smażone";"114";"20.0";"3.0";"2.0"
"Ziemniaki puree o smaku bekonowym z grzankami (danie w 5 minut) - Winiary";"105";"14.9";"4.0";"1.8"
"Ziemniaki puree (z masłem)";"132";"11.3";"7.6";"5.1"
"Ziemniaki pieczone z śmietaną i szczypiorkiem";"140";"16.6";"7.4";"2.2"
"Ziemniaki pieczone w ziołach";"87";"19.5";"0.2";"2.3"
"Ziemniaki pieczone w plastrach na sucho";"121";"28.0";"0.1";"2.6"
"Ziemniaki pieczone w mundurkach";"87";"20.0";"0.0";"2.0"
"ziemniaki pieczone w kawałkach";"120";"18.3";"4.0";"2.1"
"ziemniaki pieczone ostre- moje";"149";"22.5";"5.0";"2.5"
"Ziemniaki pieczone MCCAIN Golden Wedges";"118";"20.4";"2.7";"2.7"
"Ziemniaki pieczone (z solą)";"93";"21.6";"0.1";"2.0"
"Ziemniaki pieczone";"93";"21.0";"0.1";"2.5"
"Ziemniaki opiekane - North Fish";"100";"17.0";"2.4";"2.5"
"Ziemniaki na parze";"77";"17.3";"0.1";"1.9"
"Ziemniaki młode (gotowane)";"71";"16.3";"0.1";"1.8"
"Ziemniaki gotowane tłuczone";"81";"15.6";"1.5";"1.9"
"Ziemniaki gotowane - puree";"81";"15.6";"1.5";"1.9"
"Ziemniaki gotowane";"87";"20.0";"0.1";"1.9"
"Ziemniaki Bistro Mini";"84";"17.1";"0.1";"2.3"
"Ziemniaki bez skóry opiekane";"106";"25.0";"0.1";"2.2"
"Ziemniaki Belena";"79";"16.8";"0.1";"1.9"
"Ziemniaki";"77";"17.5";"0.1";"2.1"
"Zielone pudełko z serem Gouda i sosem czosnkowym - Grześkowiak";"100";"8.0";"7.0";"3.0"
"Zielone pudełko z serem Gouda i sosem curry - Grześkowiak";"107";"7.0";"7.0";"5.0"
"Zielone pudełko z kebabem i sosem shoarma - Grześkowiak";"88";"6.8";"5.8";"3.7"
"Zielona soczewica (ugotowana)";"116";"20.1";"0.4";"9.0"
"zielona soczewica";"315";"46.0";"2.0";"24.0"
"Zielona fasolka szparagowa mrożona - (TESCO)";"28";"3.5";"0.1";"1.8"
"Ziarno żytnie lekkie chrupkie - Vitte";"362";"64.0";"3.3";"13.0"
"Ziarno Słonecznik kibica solony - 4xM";"630";"24.6";"50.0";"19.0"
"Ziarno Kakao - Symbio";"585";"6.0";"52.0";"12.0"
"Zestaw Sushi M";"171";"24.0";"5.7";"7.4"
"Zarodki pszenne - Sante";"357";"45.5";"9.4";"29.5"
"Zarodki pszenne - Kupiec";"323";"45.5";"9.4";"27.5"
"Zarodki pszenne";"323";"45.5";"9.4";"27.5"
"Zarodki pszenne";"357";"45.5";"9.4";"29.5"
"Zapiekanka ziemniaczana z pieczarkami i żółtym serem";"101";"13.0";"4.0";"4.0"
"Zapiekanka ziemniaczana z mięsem mielonym - Winiary";"117";"10.7";"5.5";"5.8"
"zapiekanka ziemniaczana z łososiem";"624";"59.0";"31.0";"31.0"
"Zapiekanka ziemniaczana";"128";"16.5";"6.0";"3.0"
"Zapiekanka ze szpinakiem i jogurtem greckim 0% tłuszczu";"174";"15.0";"8.5";"9.0"
"Zapiekanka z ziemniakami i cukinią";"290";"29.0";"15.0";"9.0"
"Zapiekanka z warzywami i mięsem - kociołek";"94";"7.0";"5.0";"5.0"
"Zapiekanka z szynką i pieczarkami - Bistro";"276";"28.0";"13.0";"10.0"
"Zapiekanka z serem i pieczarkami - Żabka";"283";"32.2";"12.1";"10.6"
"Zapiekanka z serem i pieczarkami - U Jędrusia";"233";"33.0";"5.5";"11.4"
"Zapiekanka z serem i pieczarkami";"216";"18.9";"13.6";"8.5"
"Zapiekanka z pieczarkami Rigga - Dr. Oetker";"256";"35.6";"8.6";"8.2"
"Zapiekanka z pieczarkami i serem - Biedronka";"175";"23.4";"5.4";"7.8"
"Zapiekanka z mięsem";"280";"30.0";"13.5";"15.0"
"Zapiekanka z makaronem, kurczakiem i brokułem w sosie serowym";"587";"51.0";"23.0";"43.0"
"Zapiekanka wegetariańska";"253";"19.0";"15.0";"9.8"
"Zapiekanka makaronowa z pieczarkami";"249";"8.0";"16.0";"17.0"
"Zapiekanka makaronowa";"253";"19.2";"15.0";"9.9"
"Zapiekanka kalafiorowa";"180";"20.0";"10.0";"6.0"
"Zapiekanka 4 sery - Tesco";"296";"35.0";"13.0";"11.0"
"Zapiekanka";"227";"34.4";"5.3";"8.7"
"Zamiennik cukru Erytrytol 100% - Look Food";"0";"0.0";"0.0";"0.0"
"Zalewajka z ziemniakami";"130";"11.0";"8.0";"5.0"
"Zakwas żytni pełnoziarnisty";"173";"37.0";"4.0";"1.0"
"Zakwas żytni";"173";"37.0";"1.0";"4.0"
"Zakwas Żurek staropolski 500 ml";"43";"9.0";"0.0";"1.0"
"Zakwas Żur koncentrat w butelce";"55";"10.6";"0.4";"1.9"
"Zakwas do barszczu ukraińskiego - Dodek";"53";"11.0";"0.0";"2.0"
"Zakwas (żurek)";"29";"6.0";"0.3";"0.8"
"Zakwas";"0";"0.0";"0.0";"0.0"
"Zakąska serowa wędzona";"280";"0.7";"18.7";"26.8"
"Zacierki (ugotowane)";"145";"29.2";"0.6";"5.2"
"Zacierki (makaron 2 jajeczny) - Jastrzębski";"342";"72.3";"1.1";"10.7"
"Zacierka";"92";"13.4";"2.3";"4.6"
"Zabielacz do kawy Coffee whitener";"552";"62.0";"33.0";"1.6"
"Zabielacz do kawy Bellarom - Lidl";"557";"59.0";"35.0";"1.5"
"Zabielacz do kawy - La Movida";"571";"59.3";"36.0";"1.5"
"Zabielacz do kawy";"557";"59.0";"35.0";"1.5"
"Yogurt with Cranberry Bubbles - Mcennedy";"88";"13.6";"2.6";"2.5"
"Yellow curry paste";"113";"8.2";"8.3";"1.6"
"Yammy day Croissant orzechowe";"460";"44.0";"28.8";"7.0"
"xtreme beef mass";"360";"60.0";"0.0";"30.0"
"Wywar z warzyw";"6";"1.0";"0.1";"0.2"
"wysmienity jogurt gruszkowy";"94";"15.4";"2.5";"2.4"
"Wrapbox zalm&ham";"243";"28.0";"9.0";"11.0"
"Wrap z kurczakiem i kukurydzą";"167";"21.7";"3.8";"11.1"
"Wrap z krewetkami";"132";"23.0";"3.0";"5.0"
"Wrap z hummusem";"228";"30.9";"9.7";"11.9"
"Wrap Tuńczyk Avokado";"466";"53.0";"18.0";"27.0"
"Wrap Tajski";"436";"65.5";"11.0";"23.0"
"Wrap kurczak z jaka boxu";"116";"18.0";"3.0";"8.0"
"Wrap";"151";"18.0";"3.8";"10.7"
"WPI 90 Biała Czekolada KFD";"372";"2.4";"0.3";"90.0"
"WPC protein plus V3 80";"348";"4.4";"1.2";"80.0"
"WPC PLUS PROTEIN";"348";"4.4";"1.2";"80.0"
"WPC 80 KFD";"417";"5.0";"8.0";"80.0"
"Wódka Dębowa 60 gr";"231";"0.0";"0.0";"0.0"
"Wódka czysta";"220";"0.0";"0.0";"0.0"
"Wódka";"231";"0.0";"0.0";"0.0"
"Wołowina z pieczarkami";"92";"2.0";"3.4";"13.1"
"Wołowina z cukinią, kapustą , cebulką na oliwie z oliwek";"106";"4.4";"7.5";"5.5"
"Wołowina po tatarsku";"104";"1.0";"3.3";"17.0"
"Wołowina po tajsku";"91";"4.8";"4.7";"6.5"
"Wołowina po chińsku";"91";"4.8";"4.7";"6.5"
"wołowina mix 5% i 18%";"126";"0.0";"5.0";"20.3"
"Wołowina ekstra (konserwa) - Sokołów";"164";"1.3";"10.0";"17.0"
"Wołowina duszona z warzywami";"28";"2.2";"0.7";"3.5"
"Wołowina antrykot (smażony)";"220";"0.0";"10.2";"30.4"
"Wołowina (zrazówka)";"148";"0.0";"7.1";"21.0"
"Wołowina (udziec)";"102";"0.0";"2.0";"21.0"
"Wołowina (szponder)";"191";"0.0";"12.4";"19.9"
"Wołowina (suszona)";"275";"4.0";"5.0";"53.0"
"Wołowina (rozbratel)";"153";"0.0";"6.9";"20.6"
"Wołowina (rostbef)";"218";"0.0";"11.6";"26.4"
"Wołowina (polędwica) surowa";"127";"0.0";"3.5";"22.3"
"Wołowina (pieczeń)";"254";"0.0";"16.2";"25.3"
"Wołowina (mostek duszony)";"291";"0.0";"19.5";"26.8"
"Wołowina (mięso z kością)";"254";"0.0";"19.1";"19.3"
"Wołowina (mięso bez kości)";"232";"0.4";"17.6";"18.0"
"Wołowina (łopatka)";"240";"0.0";"14.5";"25.0"
"Wołowina (gotowana)";"182";"0.0";"4.3";"34.6"
"Wołowina (antrykot)";"153";"0.0";"7.2";"20.6"
"Wołowina";"232";"0.4";"17.6";"18.0"
"Wołowa polędwica pieczona";"211";"0.0";"11.1";"26.1"
"Wołowa polędwica (z grilla)";"239";"0.6";"14.1";"27.4"
"Woda z witaminami z Biedronki - Vitalsss";"26";"5.0";"0.0";"0.0"
"Woda z sokiem truskawkowym";"28";"7.1";"0.0";"0.0"
"Woda z miodem i cytryną";"43";"10.0";"0.0";"0.1"
"Woda Vilsa cytrynowa";"36";"8.8";"0.0";"0.0"
"Woda smakowa Kubuś waterrr";"18";"4.5";"0.0";"0.0"
"Woda smakowa (truskawkowa) - Ustronianka";"16";"4.0";"0.0";"0.0"
"Woda smakowa (malinowa)";"18";"4.5";"0.0";"0.0"
"Woda smakowa (cytrynowa)";"21";"5.0";"0.0";"0.0"
"Woda owocowa od Werki";"19";"5.0";"0.0";"0.0"
"Woda niegazowana Active - Polaris";"0";"0.0";"0.0";"0.0"
"woda kokosowa zwykla";"32";"7.4";"0.0";"0.0"
"Woda kokosowa natural";"18";"5.0";"0.0";"0.0"
"woda kokosowa mango";"25";"6.0";"0.0";"0.0"
"woda kokosowa Coco Cool";"31";"8.0";"0.0";"0.0"
"Woda kokosowa";"19";"3.7";"0.2";"0.7"
"woda imbirowa bioway";"26";"6.0";"0.0";"0.0"
"woda imbirowa";"28";"6.0";"0.0";"0.0"
"Woda gazowana - Cisowianka";"0";"0.0";"0.0";"0.0"
"Woda Arctic+";"0";"0.0";"0.0";"0.0"
"Woda";"0";"0.0";"0.0";"0.0"
"Włoszczyzna słupki Value (mrożona) - Tesco";"40";"6.0";"0.3";"1.3"
"Włoszczyzna słupki (mrożonka)";"35";"4.4";"0.3";"1.6"
"Włoszczyzna słupki - Mroźna kraina (mrożonka)";"49";"8.0";"0.5";"1.6"
"Włoszczyzna paski - Hortex (mrożonka)";"32";"4.1";"0.5";"1.4"
"Włoszczyzna mrożona - Netto (mrożonka)";"32";"4.0";"1.0";"1.0"
"Włoszczyzna (mrożonka)";"32";"4.0";"0.5";"1.5"
"witaminy Animal PAK";"20";"2.5";"1.0";"2.5"
"Witamina D3 D-VITUM forte";"815";"0.0";"83.1";"16.8"
"Wiśnie w syropie";"127";"29.0";"0.3";"0.6"
"Wiśnie w czekoladzie - Jutrzenka";"419";"65.0";"15.0";"2.6"
"Wiśnie suszone";"338";"77.0";"1.0";"2.0"
"Wiśnie kandyzowane";"271";"63.7";"0.1";"0.4"
"Wiśnie drylowane (słoik)";"76";"18.0";"0.5";"0.4"
"Wiśnie";"50";"12.2";"0.3";"1.0"
"Wiśnia soczysta kandyzowana - Bakalland";"354";"80.0";"1.0";"2.0"
"Wiśnia (suszona)";"350";"82.5";"1.7";"1.3"
"Wiórki kokosowe 100g - Bakalland";"657";"5.9";"63.2";"5.6"
"Wiórki kokosowe - Tesco";"617";"5.9";"63.2";"5.6"
"Wiórki kokosowe";"657";"27.0";"63.2";"5.6"
"Winogrona zielone";"69";"18.1";"0.2";"0.7"
"winogrona granatowe";"69";"17.6";"0.2";"0.5"
"winogrona czerwone";"67";"17.6";"0.2";"0.5"
"Winogrona ciemne";"67";"17.6";"0.2";"0.5"
"Winogrona";"69";"18.1";"0.2";"0.7"
"Wino Violi z ryżu (domowe)";"210";"50.0";"1.0";"1.0"
"Wino Vermouth Bianco - Cin Cin";"132";"0.0";"0.0";"0.0"
"Wino Sangria";"173";"22.6";"0.1";"0.3"
"Wino różowe półsłodkie";"85";"2.6";"0.0";"0.0"
"Wino różowe";"71";"4.2";"0.0";"0.3"
"Wino Rose";"85";"1.0";"1.0";"1.0"
"Wino musujące";"72";"1.4";"0.0";"0.3"
"Wino Martini Bianco";"204";"49.0";"0.0";"0.0"
"Wino Kadarka";"96";"5.5";"0.0";"0.0"
"Wino czerwone wytrawne";"68";"0.2";"0.0";"0.1"
"Wino czerwone słodkie";"106";"8.2";"0.0";"0.1"
"Wino czerwone półsłodkie";"96";"5.5";"0.0";"0.0"
"Wino czerwone - Pinot Noir";"82";"2.3";"0.0";"0.0"
"Wino czerwone - Cabernet Sauvignon";"123";"3.8";"0.0";"0.0"
"Wino białe wytrawne dobrze policzone";"66";"0.6";"0.0";"0.1"
"Wino białe wytrawne";"66";"0.6";"0.0";"0.1"
"Wino białe półwytrawne";"81";"3.7";"0.0";"0.0"
"Wino białe półsłodkie";"82";"3.1";"0.0";"0.1"
"Wino białe - Sauvignon Blanc";"81";"2.1";"0.0";"0.1"
"Wino białe - Pinot Blanc";"81";"1.9";"0.0";"0.1"
"Wino białe - Cin Cin";"66";"0.6";"0.0";"0.1"
"Wino białe - Chardonnay";"84";"2.2";"0.0";"0.1"
"Wino";"83";"18.1";"0.2";"0.1"
"Winiary Barszcz biały";"22";"3.7";"0.4";"1.1"
"Wild Jerky Deer";"273";"5.8";"5.4";"50.2"
"Wieprzowina mielona, 12% tłuszczu";"190";"0.4";"12.0";"20.0"
"Wieprzowina chuda";"115";"0.0";"3.0";"22.0"
"wieprzowina 2% tłuszczu";"110";"0.0";"2.0";"23.0"
"Wieprzowina (żeberka)";"321";"0.0";"28.7";"15.4"
"Wieprzowina (żeberka bez kości pieczone)";"219";"0.0";"11.4";"29.2"
"Wieprzowina (szynka surowa)";"264";"0.0";"21.3";"18.0"
"Wieprzowina (schab surowy)";"174";"0.0";"10.0";"21.0"
"Wieprzowina (polędwiczka) - Kraina Mięsa";"99";"0.0";"2.0";"20.0"
"Wieprzowina (mięso z kością)";"168";"0.0";"9.0";"20.5"
"Wieprzowina (mięso mielone)";"314";"0.7";"28.0";"14.9"
"Wieprzowina (mięso bez kości)";"155";"0.0";"6.9";"21.6"
"Wieprzowina (łopatka)";"148";"0.0";"7.1";"19.6"
"Wieprzowina (łopatka pieczona)";"317";"0.0";"24.0";"23.5"
"Wieprzowina (karkówka)";"267";"0.8";"22.6";"16.7"
"Wieprzowina (golonka ze skórą)";"294";"0.2";"24.7";"18.7"
"Wieprzowina (boczek)";"478";"0.7";"47.0";"12.6"
"Wieprzowina (biodrówka gotowana)";"138";"0.0";"6.3";"18.9"
"Wieprzowina";"155";"0.0";"6.9";"21.6"
"Wieloryb Hvalbiff Lofoten";"116";"0.0";"2.4";"23.5"
"Wielkopolski Olej Lniany Złoty Łan";"828";"0.0";"92.0";"0.0"
"Whooper Burger King 297g";"208";"17.0";"11.0";"9.0"
"Whole Foods - 12 Grain Bread";"264";"44.0";"6.0";"10.0"
"Whisky Passport";"220";"0.0";"0.0";"0.0"
"Whisky Jack Daniel's";"220";"0.0";"0.0";"0.0"
"Whisky";"220";"0.0";"0.0";"0.0"
"Whiskey Sour";"163";"16.0";"0.0";"0.1"
"Whey shock protein blend";"393";"9.0";"8.0";"71.0"
"Whey Protein odżywka";"375";"9.0";"5.0";"75.0"
"whey protein MAMMUT";"368";"17.1";"2.2";"70.2"
"Whey Protein 95";"351";"8.0";"3.0";"73.0"
"Whey Protein";"374";"9.0";"4.0";"75.0"
"whey pro+ sportyfeel";"397";"7.0";"6.9";"76.7"
"whey class strawberry";"410";"8.0";"7.0";"76.0"
"Whey C6";"359";"2.9";"1.5";"83.0"
"Whey białko";"365";"4.0";"2.4";"80.0"
"whey";"389";"18.3";"7.3";"63.0"
"Węgorz wędzony";"236";"0.0";"15.0";"23.7"
"Węgorz świeży (surowy)";"184";"0.0";"11.7";"18.4"
"Węglowodany odżywka";"354";"88.5";"0.0";"0.0"
"Wędzonka krotoszyńska ekstra - Morliny";"111";"2.0";"2.6";"20.0"
"Wędzone filety śledzia atlantyckiego w oleju roślinnym RugenFisch";"380";"0.0";"36.0";"14.0"
"Wędzona pierś z indyka";"90";"2.0";"1.0";"19.1"
"Wędzona makrela nautica LIDL";"272";"0.0";"21.0";"20.7"
"wędzona makrela MARINERO Biedronka";"256";"0.5";"20.0";"19.0"
"Wędlina z piersi kurczaka";"100";"1.0";"1.0";"21.6"
"Wędlina z piersi indyka";"90";"1.9";"0.7";"19.1"
"Wędlina z kurczaka - Lidl";"100";"2.0";"2.0";"19.5"
"Wędlina udziec indyka w galarecie - Pikok";"81";"1.1";"3.0";"12.3"
"Wędlina szynkowa sojowa z zielonym pieprzem - Polsoja";"171";"6.9";"8.6";"16.4"
"Wędlina sojowa z suszoną żurawiną";"175";"5.0";"10.0";"16.0"
"Wędlina puten-attergauer new lifestyle";"76";"0.0";"0.9";"17.0"
"Wędlina Piratki z 98% fileta z kurczaka - Pikok";"100";"1.7";"2.0";"18.5"
"Wędlina Pierś gotowana Bianka - Indykpol";"76";"1.9";"1.0";"13.6"
"Wędlina mortadela z kurczaka";"191";"1.6";"15.2";"12.0"
"Wędlina mielonka Kraina Wędlin - Biedronka";"212";"4.1";"16.0";"12.0"
"Wędlina Lomo";"109";"0.5";"2.5";"21.0"
"Wędlina krakowska sucha z indyka - Pikok";"140";"0.0";"4.5";"25.0"
"Wędlina Kipfilet zwagerman";"109";"2.6";"3.0";"17.9"
"Wędlina karczek pieczony";"234";"0.9";"18.5";"16.5"
"Wędlina karczek gotowany";"364";"1.7";"30.0";"22.6"
"Wędlina filet z piersi kurczaka z papryką - Pikok";"112";"2.4";"2.0";"22.0"
"Wędlina filet z piersi kurczaka - Pikok";"103";"2.2";"2.0";"19.1"
"Wędlina filet z piersi indyka - Dulano";"111";"3.0";"2.0";"20.0"
"Wędlina filet pieczony z kurczaka - Biedronka";"134";"2.1";"3.5";"23.5"
"Wędlina Bresaola - Primavera";"163";"0.5";"3.0";"33.5"
"Wędlina Basturma";"144";"2.0";"4.0";"25.0"
"Wędlina";"237";"1.0";"13.0";"29.0"
"Wermut (wino)";"62";"15.9";"0.0";"0.2"
"Wellness";"370";"32.0";"8.0";"41.0"
"Wegańska kanapka z serkiem i ogórkiem";"145";"24.0";"3.0";"7.0"
"Wątróbki z dorsza atlantyckiego w tłuszczu własnym (konserwa) - Krakowski Kredens";"609";"0.0";"66.0";"4.0"
"Wątróbka z indyka";"228";"2.3";"16.4";"17.8"
"Wątróbka z cebulką (smażona)";"189";"1.1";"13.5";"15.9"
"Wątróbka smażona wieprzowa";"166";"4.0";"4.1";"26.8"
"Wątróbka drobiowa z kurczaka";"136";"0.0";"6.3";"19.1"
"Wątróbka drobiowa z jabłkiem i cebulą (smażona)";"66";"5.0";"2.0";"7.0"
"Wątróbka drobiowa (smażona)";"259";"4.0";"19.5";"17.6"
"Wątróbka drobiowa (gotowana)";"80";"1.0";"4.0";"10.0"
"Wątróbka drobiowa (duszona)";"136";"0.6";"6.3";"19.1"
"Wątróbka (surowa)";"136";"0.6";"6.3";"19.1"
"Wątróbka (smażona)";"259";"4.0";"19.5";"17.6"
"Wątrobianka wiejska";"192";"5.2";"13.6";"12.1"
"Wątroba wołowa";"126";"4.8";"3.1";"19.5"
"Wątroba wieprzowa";"122";"2.0";"4.1";"19.5"
"Wątroba cielęca";"129";"4.0";"4.1";"18.9"
"Watchtigal Energy Boost";"369";"84.5";"0.0";"7.9"
"Wata cukrowa";"400";"100.0";"0.0";"0.0"
"Warzywna Tikka";"442";"55.8";"16.3";"11.1"
"Warzywa po chińsku";"96";"9.2";"5.7";"2.4"
"Warzywa na zupę Basma";"45";"8.9";"0.4";"1.9"
"Warzywa na zupę";"45";"8.9";"0.4";"1.9"
"Warzywa na patelnię żółte - Hortex";"64";"10.9";"1.3";"2.1"
"Warzywa na patelnię żółte - Frosta";"96";"15.0";"3.6";"2.3"
"Warzywa na patelnię zielone z przyprawami - Frosta";"36";"4.3";"0.3";"2.6"
"Warzywa na patelnię zielone - Frosta";"36";"4.3";"0.3";"2.6"
"Warzywa na patelnię zielone - Frosta";"41";"5.0";"1.2";"2.3"
"Warzywa na patelnię ze szpinakiem - Hortex";"64";"10.0";"1.0";"2.0"
"Warzywa na patelnię z ziołami i papryką - Hortex";"64";"10.9";"1.3";"2.1"
"Warzywa na patelnię z ziemniakami - Mroźna Kraina";"57";"9.5";"0.5";"2.3"
"Warzywa na patelnię z ziemniakami - Hortex";"60";"8.4";"1.2";"2.1"
"Warzywa na patelnię z ziemniakami - Agram";"43";"10.0";"0.0";"2.0"
"Warzywa na patelnię z suszonymi pomidorami - Hortex";"61";"8.2";"1.7";"2.4"
"Warzywa na patelnię z sosem ziołowym Lidl - Green Groocer's";"53";"7.3";"0.8";"2.5"
"Warzywa na patelnię z ryżem i pieczarkami - Hortex";"61";"10.0";"0.5";"2.7"
"Warzywa na patelnię z przyprawą włoską - Hortex";"49";"7.1";"0.9";"2.7"
"Warzywa na patelnię z przyprawą rzymską - Poltino";"68";"12.0";"0.5";"3.2"
"Warzywa na patelnię z przyprawą orientalną - Hortex";"37";"4.7";"0.5";"2.4"
"Warzywa na patelnię z przyprawą meksykańską - Daucy";"62";"12.0";"0.0";"2.2"
"Warzywa na patelnię z pieczarkami - Unifreeze";"68";"10.6";"1.9";"2.1"
"Warzywa na patelnię z koperkiem Icefield - Lidl";"50";"6.9";"1.0";"2.2"
"Warzywa na patelnię z koperkiem - Hortex";"61";"8.4";"1.5";"2.2"
"Warzywa na patelnię z koperkiem - Chira";"50";"7.0";"1.0";"2.0"
"Warzywa na patelnię z kaszą Kuskus";"168";"34.0";"0.7";"4.1"
"Warzywa na patelnię z grzybami leśnymi - Hortex";"57";"8.1";"1.4";"2.0"
"Warzywa na patelnię z ciecierzycą - Mroźna Kraina";"65";"6.4";"1.5";"4.0"
"Warzywa na patelnię z bazylią i tymiankiem - Hortex";"27";"3.4";"0.2";"1.4"
"Warzywa na patelnię węgierskie - Hortex";"22";"3.0";"0.5";"1.1"
"Warzywa na patelnię toskańskie - Frosta";"43";"3.4";"2.2";"1.5"
"Warzywa na patelnię po włosku - Mroźna Kraina";"51";"7.2";"0.5";"2.8"
"Warzywa na patelnię po włosku - Chira";"41";"5.5";"0.5";"2.1"
"Warzywa na patelnię po wlosku - Proste Historie";"43";"6.2";"0.5";"2.2"
"Warzywa na patelnię po meksykańsku - Lidl";"92";"7.5";"5.0";"2.5"
"Warzywa na patelnię po hiszpańsku - Proste Historie";"55";"8.7";"1.0";"1.9"
"Warzywa na patelnię po hiszpańsku - Chira";"55";"8.7";"1.0";"1.9"
"Warzywa na patelnię po grecku - Mroźna Kraina";"47";"7.8";"0.3";"2.2"
"Warzywa na patelnię po chińsku - Chira";"28";"3.4";"0.5";"1.5"
"Warzywa na patelnię po azjatycku - Lidl";"55";"4.2";"2.7";"2.0"
"Warzywa na patelnię orientalne - Iglotex";"30";"3.9";"0.3";"2.1"
